"","...1","age","university","housing","duration","contact","marital","previous","y"
"38700",38700,26,"no","no",371,"cellular","single",2,"no"
"38701",38701,81,"no","yes",263,"cellular","divorced",1,"yes"
"38702",38702,30,"no","yes",235,"telephone","single",0,"no"
"38703",38703,29,"yes","no",257,"cellular","single",0,"no"
"38704",38704,76,"no","no",347,"cellular","single",1,"yes"
"38705",38705,32,"yes","no",178,"cellular","married",1,"no"
"38706",38706,38,"yes","no",182,"cellular","married",1,"yes"
"38707",38707,27,"no","no",775,"cellular","single",2,"yes"
"38708",38708,71,"no","yes",193,"cellular","married",0,"yes"
"38709",38709,28,"no","no",406,"cellular","married",0,"yes"
"38710",38710,34,"no","yes",336,"cellular","married",0,"yes"
"38711",38711,61,"yes","yes",147,"cellular","married",2,"yes"
"38712",38712,61,"yes","yes",195,"cellular","married",1,"yes"
"38713",38713,41,"yes","no",234,"telephone","married",1,"yes"
"38714",38714,57,"no","no",564,"cellular","married",0,"no"
"38715",38715,71,"no","no",71,"cellular","married",1,"no"
"38716",38716,33,"yes","yes",318,"cellular","married",3,"yes"
"38717",38717,38,"yes","yes",64,"cellular","married",3,"yes"
"38718",38718,41,"yes","yes",95,"cellular","married",1,"yes"
"38719",38719,52,"yes","yes",89,"cellular","divorced",2,"yes"
"38720",38720,25,"no","no",345,"telephone","single",0,"no"
"38721",38721,33,"yes","yes",344,"cellular","married",1,"yes"
"38722",38722,30,"yes","no",266,"cellular","single",2,"yes"
"38723",38723,79,"no","no",301,"cellular","married",1,"yes"
"38724",38724,28,"no","yes",254,"cellular","married",0,"yes"
"38725",38725,54,"no","no",293,"cellular","married",2,"yes"
"38726",38726,49,"yes","no",185,"cellular","married",0,"no"
"38727",38727,79,"no","yes",594,"cellular","married",1,"yes"
"38728",38728,21,"no","no",280,"cellular","single",2,"no"
"38729",38729,52,"yes","no",213,"cellular","divorced",0,"yes"
"38730",38730,63,"no","yes",131,"cellular","married",2,"yes"
"38731",38731,52,"yes","no",143,"cellular","divorced",1,"no"
"38732",38732,45,"yes","no",208,"telephone","married",0,"no"
"38733",38733,45,"yes","no",133,"cellular","single",1,"no"
"38734",38734,30,"yes","yes",98,"cellular","single",0,"no"
"38735",38735,37,"no","no",516,"cellular","married",1,"no"
"38736",38736,72,"no","yes",93,"telephone","married",0,"no"
"38737",38737,37,"no","no",459,"cellular","married",2,"yes"
"38738",38738,45,"yes","no",158,"cellular","married",1,"no"
"38739",38739,36,"no","no",133,"cellular","divorced",2,"no"
"38740",38740,45,"yes","no",106,"cellular","married",1,"no"
"38741",38741,72,"no","yes",406,"cellular","married",1,"yes"
"38742",38742,20,"no","yes",166,"cellular","single",1,"yes"
"38743",38743,25,"yes","no",79,"cellular","single",0,"no"
"38744",38744,28,"yes","no",69,"cellular","married",0,"yes"
"38745",38745,72,"no","yes",199,"cellular","divorced",0,"yes"
"38746",38746,45,"yes","yes",359,"cellular","married",0,"no"
"38747",38747,35,"no","no",98,"cellular","single",2,"no"
"38748",38748,20,"no","no",131,"cellular","single",3,"yes"
"38749",38749,20,"no","no",229,"cellular","single",3,"yes"
"38750",38750,20,"no","no",187,"cellular","single",0,"no"
"38751",38751,36,"yes","no",166,"cellular","married",3,"yes"
"38752",38752,72,"no","yes",244,"cellular","divorced",0,"yes"
"38753",38753,37,"no","no",54,"cellular","married",1,"no"
"38754",38754,45,"yes","no",135,"cellular","married",0,"no"
"38755",38755,29,"yes","no",158,"cellular","single",1,"yes"
"38756",38756,23,"yes","yes",172,"cellular","single",2,"yes"
"38757",38757,33,"yes","yes",241,"telephone","married",1,"yes"
"38758",38758,37,"no","no",248,"cellular","single",0,"no"
"38759",38759,53,"no","no",513,"telephone","married",1,"yes"
"38760",38760,38,"yes","no",71,"telephone","married",1,"yes"
"38761",38761,40,"no","yes",90,"cellular","married",2,"yes"
"38762",38762,29,"no","no",227,"cellular","single",2,"yes"
"38763",38763,23,"no","yes",116,"cellular","single",2,"no"
"38764",38764,32,"yes","no",66,"cellular","married",0,"no"
"38765",38765,29,"no","yes",123,"cellular","single",1,"yes"
"38766",38766,67,"no","yes",39,"cellular","married",0,"no"
"38767",38767,40,"yes","no",96,"cellular","married",0,"no"
"38768",38768,65,"yes","no",253,"cellular","single",2,"yes"
"38769",38769,43,"no","no",226,"cellular","married",0,"yes"
"38770",38770,43,"no","yes",177,"cellular","married",1,"no"
"38771",38771,25,"no","no",241,"cellular","married",0,"yes"
"38772",38772,25,"no","yes",702,"cellular","married",0,"no"
"38773",38773,64,"no","yes",427,"cellular","married",0,"no"
"38774",38774,25,"no","no",110,"cellular","married",1,"yes"
"38775",38775,65,"yes","no",88,"cellular","single",2,"yes"
"38776",38776,29,"yes","no",134,"cellular","single",2,"yes"
"38777",38777,38,"yes","no",126,"cellular","married",4,"yes"
"38778",38778,67,"no","yes",99,"cellular","married",0,"yes"
"38779",38779,51,"no","yes",104,"cellular","single",0,"yes"
"38780",38780,49,"no","yes",226,"telephone","married",0,"yes"
"38781",38781,34,"yes","yes",89,"cellular","single",2,"yes"
"38782",38782,34,"yes","no",169,"cellular","single",2,"yes"
"38783",38783,34,"yes","no",135,"cellular","single",1,"yes"
"38784",38784,78,"no","yes",463,"cellular","divorced",1,"no"
"38785",38785,56,"no","no",150,"cellular","divorced",1,"no"
"38786",38786,56,"no","no",134,"cellular","divorced",0,"yes"
"38787",38787,32,"yes","yes",247,"cellular","married",3,"yes"
"38788",38788,52,"no","no",771,"cellular","single",0,"no"
"38789",38789,62,"no","yes",443,"cellular","married",0,"no"
"38790",38790,29,"no","yes",124,"telephone","single",0,"no"
"38791",38791,52,"no","yes",191,"cellular","single",1,"no"
"38792",38792,66,"no","yes",1127,"telephone","married",0,"yes"
"38793",38793,28,"yes","yes",189,"cellular","single",0,"no"
"38794",38794,56,"no","yes",893,"cellular","divorced",0,"yes"
"38795",38795,35,"no","yes",192,"cellular","single",1,"yes"
"38796",38796,49,"no","yes",366,"cellular","married",1,"no"
"38797",38797,32,"yes","no",707,"cellular","married",2,"yes"
"38798",38798,60,"no","no",627,"cellular","married",1,"yes"
"38799",38799,62,"yes","yes",237,"cellular","married",3,"no"
"38800",38800,38,"yes","no",411,"telephone","married",0,"yes"
"38801",38801,29,"no","yes",176,"cellular","single",2,"yes"
"38802",38802,25,"yes","no",350,"cellular","single",1,"no"
"38803",38803,26,"no","yes",338,"cellular","married",1,"yes"
"38804",38804,52,"no","no",202,"cellular","married",0,"no"
"38805",38805,26,"yes","no",181,"cellular","single",1,"yes"
"38806",38806,26,"no","yes",208,"telephone","single",1,"yes"
"38807",38807,29,"yes","no",122,"cellular","single",2,"yes"
"38808",38808,32,"yes","yes",2184,"telephone","single",1,"yes"
"38809",38809,32,"yes","yes",135,"telephone","single",0,"yes"
"38810",38810,53,"yes","yes",212,"telephone","single",1,"yes"
"38811",38811,80,"no","yes",186,"cellular","divorced",1,"yes"
"38812",38812,31,"no","no",498,"cellular","married",1,"yes"
"38813",38813,21,"yes","yes",180,"cellular","single",1,"no"
"38814",38814,65,"yes","no",226,"cellular","married",3,"yes"
"38815",38815,43,"yes","no",122,"cellular","single",0,"no"
"38816",38816,63,"no","no",137,"telephone","married",0,"no"
"38817",38817,31,"no","no",122,"cellular","single",3,"no"
"38818",38818,29,"yes","yes",210,"cellular","married",1,"yes"
"38819",38819,26,"no","no",201,"telephone","single",0,"no"
"38820",38820,52,"no","yes",495,"cellular","married",1,"yes"
"38821",38821,52,"no","yes",632,"cellular","married",1,"no"
"38822",38822,52,"no","yes",259,"cellular","married",1,"yes"
"38823",38823,27,"yes","yes",264,"cellular","single",0,"no"
"38824",38824,39,"yes","yes",239,"cellular","single",2,"yes"
"38825",38825,77,"no","yes",381,"cellular","married",0,"yes"
"38826",38826,77,"no","yes",193,"cellular","married",1,"yes"
"38827",38827,31,"no","no",53,"telephone","single",1,"no"
"38828",38828,31,"no","no",271,"telephone","married",2,"yes"
"38829",38829,41,"no","no",129,"cellular","married",2,"yes"
"38830",38830,52,"no","yes",332,"telephone","married",1,"no"
"38831",38831,55,"no","no",227,"cellular","married",0,"yes"
"38832",38832,78,"no","yes",182,"cellular","divorced",1,"yes"
"38833",38833,18,"no","no",256,"cellular","single",2,"yes"
"38834",38834,40,"yes","yes",139,"cellular","single",1,"no"
"38835",38835,19,"no","no",132,"cellular","single",2,"no"
"38836",38836,40,"yes","no",141,"cellular","single",0,"no"
"38837",38837,25,"no","yes",61,"cellular","single",0,"no"
"38838",38838,40,"yes","yes",95,"cellular","single",1,"no"
"38839",38839,40,"yes","no",130,"cellular","single",2,"yes"
"38840",38840,25,"yes","no",295,"cellular","single",2,"yes"
"38841",38841,61,"no","yes",301,"cellular","married",3,"yes"
"38842",38842,39,"no","no",1011,"cellular","married",2,"no"
"38843",38843,50,"yes","yes",124,"cellular","married",1,"no"
"38844",38844,64,"no","no",146,"cellular","married",1,"yes"
"38845",38845,67,"no","no",167,"telephone","married",0,"yes"
"38846",38846,50,"yes","yes",183,"cellular","married",1,"yes"
"38847",38847,75,"no","no",135,"telephone","divorced",1,"no"
"38848",38848,50,"yes","no",176,"cellular","married",2,"no"
"38849",38849,56,"yes","yes",124,"cellular","married",0,"no"
"38850",38850,37,"yes","yes",163,"cellular","married",1,"no"
"38851",38851,37,"yes","yes",84,"cellular","married",1,"no"
"38852",38852,37,"yes","yes",843,"cellular","married",0,"no"
"38853",38853,35,"yes","yes",365,"cellular","single",0,"no"
"38854",38854,27,"no","no",62,"cellular","married",0,"no"
"38855",38855,25,"yes","yes",107,"telephone","single",0,"no"
"38856",38856,30,"no","no",235,"cellular","single",0,"yes"
"38857",38857,26,"no","yes",432,"cellular","married",0,"yes"
"38858",38858,35,"yes","yes",244,"cellular","married",1,"no"
"38859",38859,38,"no","yes",136,"cellular","married",1,"no"
"38860",38860,43,"no","no",137,"cellular","married",1,"no"
"38861",38861,54,"no","yes",175,"cellular","married",0,"no"
"38862",38862,30,"no","no",104,"cellular","married",1,"no"
"38863",38863,30,"no","no",250,"cellular","single",0,"yes"
"38864",38864,35,"yes","no",986,"telephone","married",3,"no"
"38865",38865,31,"yes","no",57,"telephone","married",0,"no"
"38866",38866,25,"no","yes",643,"telephone","single",0,"no"
"38867",38867,66,"no","yes",175,"cellular","married",1,"yes"
"38868",38868,64,"no","yes",79,"cellular","married",2,"no"
"38869",38869,34,"no","yes",93,"cellular","married",1,"no"
"38870",38870,30,"no","no",94,"cellular","single",2,"no"
"38871",38871,19,"no","yes",380,"cellular","single",1,"yes"
"38872",38872,25,"no","yes",381,"cellular","single",1,"yes"
"38873",38873,25,"yes","yes",446,"telephone","married",0,"no"
"38874",38874,42,"yes","yes",104,"cellular","married",1,"no"
"38875",38875,48,"no","yes",69,"cellular","married",2,"no"
"38876",38876,32,"yes","yes",77,"cellular","married",0,"no"
"38877",38877,72,"no","no",257,"cellular","married",0,"yes"
"38878",38878,27,"no","no",116,"cellular","married",2,"no"
"38879",38879,77,"no","yes",445,"cellular","divorced",1,"yes"
"38880",38880,34,"yes","no",75,"cellular","married",0,"no"
"38881",38881,72,"yes","no",111,"cellular","married",0,"no"
"38882",38882,40,"yes","no",105,"cellular","single",1,"yes"
"38883",38883,40,"yes","no",984,"cellular","single",0,"yes"
"38884",38884,50,"no","yes",202,"cellular","married",0,"no"
"38885",38885,68,"no","no",1248,"cellular","married",1,"yes"
"38886",38886,34,"yes","no",85,"telephone","single",0,"yes"
"38887",38887,47,"no","yes",709,"cellular","married",0,"yes"
"38888",38888,31,"yes","yes",168,"cellular","single",0,"no"
"38889",38889,36,"no","yes",320,"cellular","married",2,"no"
"38890",38890,35,"yes","yes",209,"cellular","married",2,"yes"
"38891",38891,45,"yes","yes",140,"cellular","divorced",1,"no"
"38892",38892,63,"no","yes",408,"cellular","married",0,"no"
"38893",38893,82,"no","yes",134,"cellular","divorced",1,"yes"
"38894",38894,48,"yes","yes",747,"cellular","married",0,"yes"
"38895",38895,53,"yes","yes",409,"cellular","married",0,"yes"
"38896",38896,43,"yes","yes",135,"telephone","married",0,"yes"
"38897",38897,34,"no","yes",393,"cellular","single",0,"yes"
"38898",38898,43,"yes","yes",255,"cellular","married",0,"yes"
"38899",38899,26,"yes","yes",309,"cellular","single",1,"yes"
"38900",38900,66,"no","yes",525,"cellular","single",0,"yes"
"38901",38901,40,"no","no",108,"cellular","divorced",0,"no"
"38902",38902,83,"no","no",242,"cellular","divorced",3,"yes"
"38903",38903,32,"yes","no",107,"cellular","married",0,"no"
"38904",38904,35,"yes","no",56,"cellular","married",2,"no"
"38905",38905,35,"yes","no",190,"cellular","married",3,"no"
"38906",38906,34,"no","no",492,"cellular","divorced",3,"no"
"38907",38907,30,"yes","yes",187,"cellular","single",0,"no"
"38908",38908,65,"no","no",141,"cellular","married",0,"no"
"38909",38909,31,"yes","no",166,"cellular","single",0,"no"
"38910",38910,83,"no","yes",112,"cellular","divorced",0,"no"
"38911",38911,55,"yes","yes",283,"cellular","married",0,"no"
"38912",38912,27,"no","yes",325,"cellular","single",1,"yes"
"38913",38913,56,"yes","yes",968,"cellular","married",3,"yes"
"38914",38914,26,"no","yes",92,"cellular","single",0,"no"
"38915",38915,24,"no","yes",285,"cellular","single",3,"yes"
"38916",38916,57,"no","yes",295,"cellular","married",2,"no"
"38917",38917,53,"no","no",242,"cellular","married",1,"no"
"38918",38918,24,"yes","yes",84,"cellular","single",3,"no"
"38919",38919,58,"yes","no",106,"cellular","married",0,"no"
"38920",38920,58,"yes","no",1092,"cellular","married",0,"no"
"38921",38921,32,"no","no",421,"cellular","single",0,"no"
"38922",38922,94,"no","no",134,"cellular","married",1,"no"
"38923",38923,22,"no","no",87,"cellular","single",0,"no"
"38924",38924,31,"yes","no",372,"cellular","single",0,"yes"
"38925",38925,78,"no","yes",103,"cellular","married",0,"no"
"38926",38926,21,"no","no",250,"telephone","single",0,"no"
"38927",38927,55,"yes","yes",99,"cellular","married",1,"no"
"38928",38928,57,"yes","no",182,"cellular","married",2,"yes"
"38929",38929,61,"no","yes",234,"cellular","married",0,"yes"
"38930",38930,58,"no","yes",487,"cellular","married",2,"yes"
"38931",38931,56,"yes","no",232,"cellular","married",1,"yes"
"38932",38932,48,"yes","yes",208,"cellular","divorced",1,"yes"
"38933",38933,28,"yes","yes",170,"cellular","single",0,"no"
"38934",38934,55,"yes","yes",87,"cellular","married",0,"no"
"38935",38935,56,"no","yes",414,"cellular","divorced",1,"yes"
"38936",38936,28,"no","yes",296,"cellular","single",1,"yes"
"38937",38937,86,"no","yes",237,"cellular","divorced",1,"no"
"38938",38938,27,"yes","no",342,"cellular","single",0,"yes"
"38939",38939,28,"no","yes",238,"cellular","single",1,"yes"
"38940",38940,25,"no","yes",541,"cellular","single",0,"yes"
"38941",38941,65,"yes","no",142,"cellular","divorced",0,"no"
"38942",38942,32,"yes","yes",92,"cellular","single",1,"no"
"38943",38943,78,"no","no",319,"cellular","married",1,"yes"
"38944",38944,72,"no","yes",96,"cellular","married",0,"no"
"38945",38945,77,"no","no",90,"cellular","divorced",0,"no"
"38946",38946,67,"no","no",341,"telephone","married",1,"no"
"38947",38947,73,"yes","no",160,"cellular","married",0,"yes"
"38948",38948,31,"no","yes",65,"cellular","married",0,"no"
"38949",38949,38,"yes","yes",110,"cellular","married",1,"no"
"38950",38950,44,"no","yes",1628,"telephone","divorced",1,"yes"
"38951",38951,38,"yes","no",337,"telephone","married",0,"no"
"38952",38952,38,"yes","yes",210,"cellular","married",0,"no"
"38953",38953,62,"no","yes",152,"cellular","married",1,"no"
"38954",38954,81,"no","yes",151,"cellular","divorced",0,"no"
"38955",38955,62,"no","no",123,"cellular","married",1,"no"
"38956",38956,62,"no","yes",152,"cellular","married",0,"no"
"38957",38957,31,"no","yes",107,"cellular","married",2,"no"
"38958",38958,62,"no","yes",113,"cellular","married",1,"no"
"38959",38959,60,"no","yes",357,"cellular","married",0,"yes"
"38960",38960,38,"yes","yes",310,"cellular","married",0,"yes"
"38961",38961,76,"yes","yes",258,"cellular","married",0,"no"
"38962",38962,54,"no","yes",346,"cellular","married",0,"yes"
"38963",38963,38,"yes","no",415,"cellular","married",2,"yes"
"38964",38964,42,"no","yes",187,"cellular","married",0,"no"
"38965",38965,30,"yes","yes",244,"cellular","married",1,"yes"
"38966",38966,55,"no","yes",284,"cellular","married",1,"yes"
"38967",38967,58,"no","yes",154,"cellular","married",1,"yes"
"38968",38968,83,"no","no",155,"cellular","married",3,"yes"
"38969",38969,83,"no","yes",96,"cellular","married",0,"no"
"38970",38970,64,"yes","no",1804,"cellular","married",0,"no"
"38971",38971,60,"no","no",472,"cellular","married",0,"yes"
"38972",38972,64,"yes","no",421,"cellular","divorced",1,"no"
"38973",38973,40,"no","no",237,"telephone","married",0,"no"
"38974",38974,53,"yes","no",110,"cellular","married",1,"no"
"38975",38975,48,"no","no",274,"cellular","married",1,"yes"
"38976",38976,50,"no","yes",705,"telephone","single",0,"yes"
"38977",38977,60,"yes","no",439,"cellular","married",2,"yes"
"38978",38978,23,"yes","yes",127,"cellular","single",2,"no"
"38979",38979,48,"yes","yes",377,"cellular","married",1,"no"
"38980",38980,25,"yes","no",78,"cellular","single",0,"no"
"38981",38981,60,"yes","yes",55,"cellular","married",0,"no"
"38982",38982,46,"yes","no",696,"cellular","married",0,"yes"
"38983",38983,25,"yes","no",1139,"cellular","single",1,"no"
"38984",38984,55,"no","no",254,"cellular","married",0,"no"
"38985",38985,80,"no","no",720,"cellular","divorced",1,"no"
"38986",38986,48,"yes","no",85,"cellular","married",0,"no"
"38987",38987,30,"no","no",69,"cellular","single",1,"no"
"38988",38988,50,"no","yes",229,"cellular","married",1,"yes"
"38989",38989,49,"yes","no",334,"cellular","single",0,"no"
"38990",38990,36,"no","no",480,"cellular","single",1,"yes"
